date,strategy,position,daily_return,equity,rsi,hazard
2020-07-27,buy_hold,1.0,0.007292863233946401,1.0051755506872364,,
2020-07-28,buy_hold,1.0,-0.006342506269268355,0.9988002184552873,,
2020-07-29,buy_hold,1.0,0.012298749680021981,1.0110842123224202,,
2020-07-30,buy_hold,1.0,-0.0035682244592564194,1.0074764369056433,,
2020-07-31,buy_hold,1.0,0.007902322733857714,1.0154378408568288,,
2020-08-03,buy_hold,1.0,0.006952288399693751,1.0224974575784278,,
2020-08-04,buy_hold,1.0,0.003862555169124038,1.0264469104186136,,
2020-08-05,buy_hold,1.0,0.00621066831432282,1.032821831721485,,
2020-08-06,buy_hold,1.0,0.006684888710914105,1.0397261307247456,,
2020-08-07,buy_hold,1.0,0.0007177538324063537,1.0404723981397264,,
2020-08-10,buy_hold,1.0,0.002989181182223133,1.0435825586528682,,
2020-08-11,buy_hold,1.0,-0.008254580820398982,1.0349682220797094,,
2020-08-12,buy_hold,1.0,0.013941930075427988,1.0493976766622348,,
2020-08-13,buy_hold,1.0,-0.0018077166652583632,1.0475006629936492,,
2020-08-14,buy_hold,1.0,2.973080205714851e-05,1.0475318060285155,,
2020-08-17,buy_hold,1.0,0.003176577125454383,1.0508593716017316,,
2020-08-18,buy_hold,1.0,0.0021602802484286254,1.053129522346079,,
2020-08-19,buy_hold,1.0,-0.0041637617301967245,1.048744541943994,,
2020-08-20,buy_hold,1.0,0.003113506327182991,1.0520098147109354,,
2020-08-21,buy_hold,1.0,0.003547544040174433,1.055741865859318,,
2020-08-24,buy_hold,1.0,0.010133081888267892,1.0664397846389433,,
2020-08-25,buy_hold,1.0,0.0034995423109109858,1.070171835787326,,
2020-08-26,buy_hold,1.0,0.01002574566859904,1.0809011064346274,,
2020-08-27,buy_hold,1.0,0.0021863980513545656,1.0832643865074432,,
2020-08-28,buy_hold,1.0,0.006459193269465091,1.0902614005418232,,
2020-08-31,buy_hold,1.0,-0.003622105587839375,1.086312358630715,,
2020-09-01,buy_hold,1.0,0.009418422933059833,1.0965437078617088,,
2020-09-02,buy_hold,1.0,0.01446400841345552,1.1124041252779424,,
2020-09-03,buy_hold,1.0,-0.034414504387841216,1.074121288627512,,
2020-09-04,buy_hold,1.0,-0.00816439443845085,1.0653517387524198,,
2020-09-08,buy_hold,1.0,-0.027322990780228484,1.036243143016787,,
2020-09-09,buy_hold,1.0,0.019747105702258017,1.0567059458951797,,
2020-09-10,buy_hold,1.0,-0.017363653943967106,1.0383576695301233,,
2020-09-11,buy_hold,1.0,0.0005092252448430923,1.0388864274686245,,
2020-09-14,buy_hold,1.0,0.013171214522164743,1.052569823468979,,
2020-09-15,buy_hold,1.0,0.005052317940822171,1.0578877408720595,,
2020-09-16,buy_hold,1.0,-0.003968677460062464,1.053689325639584,,
2020-09-17,buy_hold,1.0,-0.008795262924435221,1.044421850979913,,
2020-09-18,buy_hold,1.0,-0.011512622086873314,1.0323978169103085,,
2020-09-21,buy_hold,1.0,-0.01112945821511857,1.0209077885456257,,
2020-09-22,buy_hold,1.0,0.01018452303595807,1.0313052474356577,,
2020-09-23,buy_hold,1.0,-0.023191005185657643,1.0073882420943814,,
2020-09-24,buy_hold,1.0,0.0026652216122244887,1.0100731550091122,,
2020-09-25,buy_hold,1.0,0.01616691062354647,1.026402917429388,,
2020-09-28,buy_hold,1.0,0.01660952977345831,1.0434509872459958,,
2020-09-29,buy_hold,1.0,-0.005445889983579089,1.0377684679661972,,
2020-09-30,buy_hold,1.0,0.007581719238008766,1.0456365371243754,,
2020-10-01,buy_hold,1.0,0.006420017417759993,1.0523495419053601,,
2020-10-02,buy_hold,1.0,-0.009494505421909216,1.042358003473996,,
2020-10-05,buy_hold,1.0,0.017733330662908164,1.0608424826187293,,
2020-10-06,buy_hold,1.0,-0.01421630362732218,1.045761223785059,,
2020-10-07,buy_hold,1.0,0.017406787144703673,1.0639645668116704,,
2020-10-08,buy_hold,1.0,0.008862583700684601,1.0733940418396015,,
2020-10-09,buy_hold,1.0,0.008930380016144213,1.082979858540294,,
2020-10-12,buy_hold,1.0,0.016087308281315105,1.100402089387087,,
2020-10-13,buy_hold,1.0,-0.006525994557069148,1.0932208713411593,,
2020-10-14,buy_hold,1.0,-0.006283400305970743,1.0863517269836807,,
2020-10-15,buy_hold,1.0,-0.0012357459742410315,1.0850092722104507,,
2020-10-16,buy_hold,1.0,-0.0006043340773008721,1.0843535641330666,,
2020-10-19,buy_hold,1.0,-0.015203341535143244,1.0678677665527017,,
2020-10-20,buy_hold,1.0,0.0040055122337414595,1.0721451239556468,,
2020-10-21,buy_hold,1.0,-0.001892947766998998,1.070115609237356,,
2020-10-22,buy_hold,1.0,0.005485398655340257,1.0759856199613254,,
2020-10-23,buy_hold,1.0,0.0033951249364962965,1.0796387255709674,,
2020-10-26,buy_hold,1.0,-0.018479807818759242,1.0596872094087257,,
2020-10-27,buy_hold,1.0,-0.0034475403779671288,1.0560338949662738,,
2020-10-28,buy_hold,1.0,-0.03417882018269758,1.0199399023633877,,
2020-10-29,buy_hold,1.0,0.010163452147137875,1.0303060127540145,,
2020-10-30,buy_hold,1.0,-0.010424949171865983,1.0195651249395858,,
2020-11-02,buy_hold,1.0,0.011208748247739653,1.030993173747209,,
2020-11-03,buy_hold,1.0,0.01765572514061753,1.0491961058447425,,
2020-11-04,buy_hold,1.0,0.022349194330119282,1.072644793504671,,
2020-11-05,buy_hold,1.0,0.019502923040162434,1.0935645023618235,,
2020-11-06,buy_hold,1.0,-0.00022840983008720617,1.0933147214796497,,
2020-11-09,buy_hold,1.0,0.012565623292521089,1.1070529024099305,,
2020-11-10,buy_hold,1.0,-0.0014665883516650213,1.1054293115185791,,
2020-11-11,buy_hold,1.0,0.0074283339486393984,1.1136408096011536,,
2020-11-12,buy_hold,1.0,-0.009700957996358062,1.1028374268841827,,
2020-11-13,buy_hold,1.0,0.013844593598558275,1.118105762864674,,
2020-11-16,buy_hold,1.0,0.012482743649079975,1.1320627904750726,,
2020-11-17,buy_hold,1.0,-0.005378366485061736,1.125974141903796,,
2020-11-18,buy_hold,1.0,-0.012034821950714591,1.1124232435848753,,
2020-11-19,buy_hold,1.0,0.004210169186685819,1.1171067336475695,,
2020-11-20,buy_hold,1.0,-0.0068479997711362595,1.1094567869912162,,
2020-11-23,buy_hold,1.0,0.005994748194757982,1.1161077010621938,,
2020-11-24,buy_hold,1.0,0.016113403960128947,1.1340919953124198,,
2020-11-25,buy_hold,1.0,-0.0015416550045284083,1.1323436167122507,,
2020-11-27,buy_hold,1.0,0.002785057007971714,1.1354972582374072,,
2020-11-30,buy_hold,1.0,-0.004427149982516476,1.130470241570454,,
2020-12-01,buy_hold,1.0,0.010937190887625237,1.1428344103952899,,
2020-12-02,buy_hold,1.0,0.002103800418060464,1.1452387059056535,,
2020-12-03,buy_hold,1.0,-0.00027232016397371606,1.1449268343134722,,
2020-12-04,buy_hold,1.0,0.008617350106026267,1.1547930696905357,,
2020-12-07,buy_hold,1.0,-0.002054774390807257,1.152420230464254,,
2020-12-08,buy_hold,1.0,0.0029261707102903323,1.1557924087885845,,
2020-12-09,buy_hold,1.0,-0.008969011888588896,1.1454260929334188,,
2020-12-10,buy_hold,1.0,-0.00032701538892276893,1.1450515209741559,,
2020-12-11,buy_hold,1.0,-0.0011725792083989717,1.143708857368116,,
2020-12-14,buy_hold,1.0,-0.004477239062760319,1.1385881993954825,,
2020-12-15,buy_hold,1.0,0.013519485856039015,1.1539813264530627,,
2020-12-16,buy_hold,1.0,0.0015694208337742044,1.1557924087885845,,
2020-12-17,buy_hold,1.0,0.005592112847883968,1.1622557303672578,,
2020-12-18,buy_hold,1.0,-0.003993038567770557,1.157614798410289,,
2020-12-21,buy_hold,1.0,-0.0035754573142122714,1.1534757961122726,,
2020-12-22,buy_hold,1.0,-0.00168560175560728,1.1515314952852953,,
2020-12-23,buy_hold,1.0,0.0008988109257548338,1.1525665043746085,,
2020-12-24,buy_hold,1.0,0.003890510051640206,1.1570505759450618,,
2020-12-28,buy_hold,1.0,0.008590576124987148,1.166990306998178,,
2020-12-29,buy_hold,1.0,-0.0019078686896041308,1.1647638427303846,,
2020-12-30,buy_hold,1.0,0.0014270166407852614,1.1664259801165457,,
2020-12-31,buy_hold,1.0,0.005080945774450951,1.1723525272714288,,
2021-01-04,buy_hold,1.0,-0.013614109694840004,1.1563919913641327,,
2021-01-05,buy_hold,1.0,0.006887005805936042,1.1643560697225954,,
2021-01-06,buy_hold,1.0,0.0059787101148918165,1.1713174171339815,,
2021-01-07,buy_hold,1.0,0.01485763625545422,1.1887204252574364,,
2021-01-08,buy_hold,1.0,0.005697749106416072,1.1954934559982255,,
2021-01-11,buy_hold,1.0,-0.00674093776624507,1.1874347090113884,,
2021-01-12,buy_hold,1.0,0.00021113342471146268,1.1876854161681232,,
2021-01-13,buy_hold,1.0,0.002693019293887877,1.190883875908933,,
2021-01-14,buy_hold,1.0,-0.003501983105316353,1.1867134206951064,,
2021-01-15,buy_hold,1.0,-0.0072924217895834476,1.1780594058880383,,
2021-01-19,buy_hold,1.0,0.007851547293575623,1.1873089950280098,,
2021-01-20,buy_hold,1.0,0.013838868162580287,1.2037400076784481,,
2021-01-21,buy_hold,1.0,0.0009115743601755266,1.2048373062057653,,
2021-01-22,buy_hold,1.0,-0.0035393204794977873,1.2005730008534483,,
2021-01-25,buy_hold,1.0,0.003943939732637736,1.2053079884134463,,
2021-01-26,buy_hold,1.0,-0.0015610923595564818,1.2034263913218217,,
2021-01-27,buy_hold,1.0,-0.024440416316123037,1.1740141493121068,,
2021-01-28,buy_hold,1.0,0.008600234426549891,1.1841109462162775,,
2021-01-29,buy_hold,1.0,-0.020019628353843633,1.1604054851433097,,
2021-02-01,buy_hold,1.0,0.01664560142907834,1.1797211323451215,,
2021-02-02,buy_hold,1.0,0.01414013264417835,1.196402545639622,,
2021-02-03,buy_hold,1.0,0.0007860549480012136,1.1973429837804233,,
2021-02-04,buy_hold,1.0,0.011366236838600718,1.2109522677111084,,
2021-02-05,buy_hold,1.0,0.003935686505302849,1.215718196209705,,
2021-02-08,buy_hold,1.0,0.007221842569723913,1.2244979216318803,,
2021-02-09,buy_hold,1.0,-0.0006656892364624856,1.2236827865453792,,
2021-02-10,buy_hold,1.0,-0.00043580046437874387,1.2231495050187504,,
2021-02-11,buy_hold,1.0,0.0016152176708956745,1.225125157713404,,
2021-02-12,buy_hold,1.0,0.004939778440439246,1.2311770045543162,,
2021-02-16,buy_hold,1.0,-0.0008662133886342405,1.2301105425491927,,
2021-02-17,buy_hold,1.0,0.00022954758583715318,1.2303929114545478,,
2021-02-18,buy_hold,1.0,-0.004255877797017749,1.2251565095810804,,
2021-02-19,buy_hold,1.0,-0.0017662771899401575,1.2229925435841007,,
2021-02-22,buy_hold,1.0,-0.0076916744136455995,1.2135856831285354,,
2021-02-23,buy_hold,1.0,0.0012145208636356042,1.2150596082605045,,
2021-02-24,buy_hold,1.0,0.011019552625333606,1.2284490215566484,,
2021-02-25,buy_hold,1.0,-0.02409587327137175,1.1988484696128787,,
2021-02-26,buy_hold,1.0,-0.005152572172426928,1.1926713163493947,,
2021-03-01,buy_hold,1.0,0.024240223158821905,1.2215819352128299,,
2021-03-02,buy_hold,1.0,-0.007803467097999173,1.2120493607738865,,
2021-03-03,buy_hold,1.0,-0.013245567506533495,1.195995079144505,,
2021-03-04,buy_hold,1.0,-0.012374735459726893,1.1811949564289568,,
2021-03-05,buy_hold,1.0,0.018396639007687288,1.202924973640081,,
2021-03-08,buy_hold,1.0,-0.004978819631375253,1.1969358271662502,,
2021-03-09,buy_hold,1.0,0.014277445719665938,1.2140250134685397,,
2021-03-10,buy_hold,1.0,0.006224683725996272,1.2215819352128299,,
2021-03-11,buy_hold,1.0,0.010139112013267448,1.2339676912873367,,
2021-03-12,buy_hold,1.0,0.001346819639895358,1.2356296232089587,,
2021-03-15,buy_hold,1.0,0.005963444306901211,1.2429982316509227,,
2021-03-16,buy_hold,1.0,-0.0012614504953201156,1.2414302509159247,,
2021-03-17,buy_hold,1.0,0.0034100675751407294,1.245663611961372,,
2021-03-18,buy_hold,1.0,-0.01454974475684423,1.2275395243544454,,
2021-03-19,buy_hold,1.0,-0.0018503547026522682,1.2252681408228645,,
2021-03-22,buy_hold,1.0,0.007985022418292465,1.2350519343957547,,
2021-03-23,buy_hold,1.0,-0.007870914994485223,1.2253309456063513,,
2021-03-24,buy_hold,1.0,-0.005083154364717735,1.2191023992619687,,
2021-03-25,buy_hold,1.0,0.005625316688284254,1.2259602363332645,,
2021-03-26,buy_hold,1.0,0.016114971888928853,1.2457165510787196,,
2021-03-29,buy_hold,1.0,-0.0005051636557035222,1.2450872603518064,,
2021-03-30,buy_hold,1.0,-0.0026529051873807052,1.2417841619000773,,
2021-03-31,buy_hold,1.0,0.004053352901706608,1.2468175513360082,,
2021-04-01,buy_hold,1.0,0.010799052562000977,1.2602819996081112,,
2021-04-05,buy_hold,1.0,0.014353332203415503,1.278371245818471,,
2021-04-06,buy_hold,1.0,-0.0005906779903689374,1.2776161400600456,,
2021-04-07,buy_hold,1.0,0.0011571932083034309,1.279094588780142,,
2021-04-08,buy_hold,1.0,0.004746783359879103,1.285166173689875,,
2021-04-09,buy_hold,1.0,0.007270297427584449,1.294509714016471,,
2021-04-12,buy_hold,1.0,0.0003647098622294731,1.2949818344759245,,
2021-04-13,buy_hold,1.0,0.002963532343154718,1.2988195550261918,,
2021-04-14,buy_hold,1.0,-0.003415146771034494,1.2943838956166878,,
2021-04-15,buy_hold,1.0,0.010742415252662507,1.3082887049197611,,
2021-04-16,buy_hold,1.0,0.0033424207067618283,1.3126615561775075,,
2021-04-19,buy_hold,1.0,-0.004913024045379744,1.3062124183885617,,
2021-04-20,buy_hold,1.0,-0.007321639490669107,1.2966488019628857,,
2021-04-21,buy_hold,1.0,0.009462152935174384,1.3089178912302692,,
2021-04-22,buy_hold,1.0,-0.009133152443168147,1.296963344594073,,
2021-04-23,buy_hold,1.0,0.010842389436381383,1.3110255262608737,,
2021-04-26,buy_hold,1.0,0.0020877787405582104,1.3137626574829302,,
2021-04-27,buy_hold,1.0,-0.00021563393511825346,1.3134793656712858,,
2021-04-28,buy_hold,1.0,-0.00028728842228964435,1.313102018256612,,
2021-04-29,buy_hold,1.0,0.006372889490944278,1.3214702723092973,,
2021-04-30,buy_hold,1.0,-0.006570713189966604,1.3127872701608858,,
2021-05-03,buy_hold,1.0,0.0021566226984657266,1.3156184569859717,,
2021-05-04,buy_hold,1.0,-0.006169200550219633,1.3075021428772546,,
2021-05-05,buy_hold,1.0,0.00031289448637350503,1.3079112530886825,,
2021-05-06,buy_hold,1.0,0.007985664592470965,1.3183557936725672,,
2021-05-07,buy_hold,1.0,0.007277980905764148,1.3279507619659197,,
2021-05-10,buy_hold,1.0,-0.009902252343438556,1.3148010584212717,,
2021-05-11,buy_hold,1.0,-0.008924901955285836,1.3030665878841559,,
2021-05-12,buy_hold,1.0,-0.021245430888066186,1.275382376748715,,
2021-05-13,buy_hold,1.0,0.012012761386759552,1.2907032409174755,,
2021-05-14,buy_hold,1.0,0.015355290254888354,1.3105223638146883,,
2021-05-17,buy_hold,1.0,-0.0025446038102260315,1.307187603614339,,
2021-05-18,buy_hold,1.0,-0.008615867769141139,1.2959250480721374,,
2021-05-19,buy_hold,1.0,-0.0026214930224683908,1.2925277896009744,,
2021-05-20,buy_hold,1.0,0.010757919839773589,1.3064326999521814,,
2021-05-21,buy_hold,1.0,-0.0008189123360050621,1.3053628460980302,,
2021-05-24,buy_hold,1.0,0.010194318599585861,1.3186701308392157,,
2021-05-25,buy_hold,1.0,-0.0022188717264742808,1.3157441709693505,,
2021-05-26,buy_hold,1.0,0.0019849015947326354,1.3183557936725676,,
2021-05-27,buy_hold,1.0,0.0005248894853089325,1.3190477847665625,,
2021-05-28,buy_hold,1.0,0.0017886940151470299,1.3214071576448674,,
2021-06-01,buy_hold,1.0,-0.000880887089630189,1.320243147139553,,
2021-06-02,buy_hold,1.0,0.0015726546550896003,1.3223194336707522,,
2021-06-03,buy_hold,1.0,-0.0037112616144964194,1.3174119603144674,,
2021-06-04,buy_hold,1.0,0.009145736983049213,1.3294606636018267,,
2021-06-07,buy_hold,1.0,-0.0009701870631749765,1.3281708380650001,,
2021-06-08,buy_hold,1.0,0.00021306393037834326,1.3284538233639722,,
2021-06-09,buy_hold,1.0,-0.0014915937999274709,1.3264723098775526,,
2021-06-10,buy_hold,1.0,0.004648148677397934,1.332637950390315,,
2021-06-11,buy_hold,1.0,0.001652513805569189,1.3348401530011604,,
2021-06-14,buy_hold,1.0,0.0022390431143626266,1.3378289176545124,,
2021-06-15,buy_hold,1.0,-0.001834270754774825,1.3353749771959667,,
2021-06-16,buy_hold,1.0,-0.005583433982308539,1.3279189991691662,,
2021-06-17,buy_hold,1.0,-0.00033153875713864966,1.3274787425546009,,
2021-06-18,buy_hold,1.0,-0.013490561825025504,1.309570308506761,,
2021-06-21,buy_hold,1.0,0.0143161738885218,1.3283183447625888,,
2021-06-22,buy_hold,1.0,0.005346272394088247,1.3354198964597541,,
2021-06-23,buy_hold,1.0,-0.0012051668075482302,1.3338104927264014,,
